latitude,longitude,date,time,road_type,lanes,speed_limit,weather,severity
18.491399,73.853315,2022-06-20,19:33:27,arterial,4,60,fog,1
18.451101,73.751533,2024-10-11,03:45:53,service,2,40,cloudy,1
18.493814,73.757344,2024-02-05,21:49:55,service,1,50,cloudy,2
18.471605,73.817772,2021-08-12,03:15:38,residential,2,50,fog,3
18.610517,73.86441,2021-04-13,16:58:29,collector,1,30,cloudy,1
18.552534,73.808698,2024-11-21,11:41:39,arterial,2,80,cloudy,3
18.636351,73.829403,2024-03-19,05:31:39,residential,1,40,rain,1
18.467419,73.873413,2023-02-02,02:21:27,highway,6,100,fog,3
18.472768,73.819045,2022-12-21,22:44:12,residential,1,30,clear,1
18.551482,73.924845,2023-09-23,01:37:44,service,2,40,clear,1
18.548709,73.890452,2024-11-09,15:42:02,residential,1,40,clear,1
18.648563,73.776298,2021-04-14,15:40:54,collector,2,50,fog,1
18.504946,73.828915,2022-02-05,15:38:20,service,2,50,clear,2
18.534366,73.832204,2021-01-28,06:07:40,arterial,2,60,rain,2
18.631522,73.892807,2024-09-26,10:02:27,residential,1,30,fog,1
18.571581,73.811875,2022-10-14,16:36:56,arterial,4,80,clear,2
18.614758,73.941012,2024-12-25,12:25:43,highway,4,80,rain,3
18.61424,73.750313,2021-09-17,15:16:43,collector,2,50,fog,2
18.57728,73.760227,2022-02-26,16:43:26,arterial,4,60,clear,1
18.501521,73.761905,2023-03-16,22:48:20,arterial,4,80,fog,2
18.570759,73.887318,2024-11-15,20:38:13,residential,1,30,clear,2
18.472898,73.826768,2024-07-15,19:18:33,residential,2,40,clear,3
18.541247,73.823811,2021-07-01,01:52:56,residential,2,40,clear,1
18.474205,73.83379,2022-07-18,05:32:09,residential,2,30,cloudy,2
18.600236,73.764202,2021-02-14,16:13:59,highway,4,80,rain,3
18.466036,73.820954,2022-04-23,13:45:31,residential,1,30,rain,1
18.638345,73.883715,2024-03-31,07:35:05,highway,4,100,clear,3
18.585734,73.822384,2021-03-08,01:08:47,residential,1,50,clear,2
18.568732,73.752026,2021-04-03,01:34:05,service,2,30,clear,1
18.577219,73.932657,2023-11-04,01:25:33,highway,4,80,clear,3
18.572515,73.92474,2021-11-07,17:27:04,residential,1,30,fog,1
18.594795,73.774112,2024-03-05,04:16:41,arterial,4,60,fog,3
18.630491,73.763289,2024-04-27,22:24:48,collector,1,30,rain,2
18.556793,73.778427,2024-03-31,15:48:00,highway,4,100,rain,2
18.452341,73.834407,2024-03-17,07:49:25,collector,1,30,clear,3
18.509008,73.8472,2024-08-15,10:38:43,service,1,40,fog,2
18.56544,73.758748,2021-06-16,17:20:51,residential,2,40,fog,1
18.474601,73.861728,2021-12-20,11:50:09,service,2,30,clear,1
18.518633,73.895835,2023-03-19,08:50:55,residential,2,50,cloudy,1
18.580458,73.919121,2024-01-27,19:12:10,highway,6,100,clear,1
18.588499,73.835986,2022-03-17,13:48:03,service,2,30,fog,2
18.584593,73.805076,2022-03-28,09:57:18,service,1,40,rain,3
18.511263,73.907797,2022-07-25,19:12:29,residential,2,50,clear,1
18.539284,73.909676,2022-11-12,11:59:56,collector,1,30,clear,1
18.614484,73.921512,2023-12-16,16:51:42,collector,1,30,clear,1
18.633327,73.836197,2021-11-06,06:28:42,arterial,4,60,rain,1
18.513773,73.86644,2022-10-22,18:07:13,service,2,50,fog,3
18.524234,73.870215,2022-07-08,04:16:11,service,2,50,cloudy,1
18.591117,73.887681,2024-04-08,01:05:55,service,1,40,clear,1
18.524911,73.783372,2021-12-25,13:39:36,residential,1,50,clear,1
18.536106,73.778519,2021-04-16,23:44:57,service,1,40,clear,2
18.628019,73.819175,2022-05-23,21:47:56,residential,1,30,fog,2
18.480892,73.75509,2023-03-19,17:06:01,service,1,40,cloudy,2
18.579164,73.87738,2023-02-01,13:51:29,collector,2,50,fog,2
18.518121,73.764342,2024-04-01,18:40:34,highway,4,100,cloudy,3
18.531926,73.812243,2024-08-17,21:27:29,service,2,30,cloudy,1
18.585424,73.871156,2023-05-15,18:01:59,arterial,4,80,rain,1
18.522919,73.793579,2024-01-17,20:05:40,service,1,50,cloudy,2
18.647607,73.8408,2023-10-23,09:30:48,collector,2,50,cloudy,2
18.587655,73.778111,2023-02-27,02:35:16,highway,6,100,cloudy,3
18.547118,73.755507,2022-08-10,21:19:09,collector,2,40,fog,1
18.551091,73.942803,2023-07-07,06:04:18,highway,6,100,rain,3
18.526841,73.757799,2023-06-27,03:52:01,highway,6,80,fog,2
18.456191,73.827597,2022-07-10,03:34:23,service,1,50,fog,1
18.482005,73.75467,2021-12-31,11:20:43,arterial,2,80,clear,1
18.601243,73.841705,2021-09-21,17:49:44,highway,4,100,fog,3
18.507849,73.930017,2022-10-19,06:56:11,collector,2,30,cloudy,2
18.473228,73.941184,2023-07-03,09:49:39,highway,6,100,fog,2
18.512793,73.927681,2021-06-01,19:28:37,service,1,40,clear,1
18.570589,73.915341,2024-06-14,13:18:58,arterial,4,80,rain,3
18.646803,73.807681,2021-11-10,10:06:24,service,1,40,clear,1
18.642227,73.827896,2022-04-07,20:54:10,collector,1,50,cloudy,2
18.527102,73.818077,2021-05-23,20:26:11,collector,2,40,clear,1
18.558282,73.780829,2024-05-29,14:22:00,collector,2,30,cloudy,1
18.560742,73.858341,2021-04-30,02:09:04,arterial,4,80,fog,1
18.60238,73.91673,2022-09-17,22:52:00,arterial,2,60,cloudy,3
18.538088,73.810467,2023-03-13,22:13:47,residential,1,50,cloudy,3
18.501867,73.788925,2024-02-27,23:31:12,service,2,50,fog,2
18.46153,73.81849,2021-04-04,00:33:00,collector,2,40,rain,1
18.50405,73.943283,2021-08-22,18:01:37,arterial,4,80,cloudy,3
18.561542,73.819455,2024-11-16,09:40:45,highway,6,100,rain,3
18.566094,73.777839,2023-10-01,14:12:57,residential,1,40,fog,1
18.538809,73.875247,2021-08-21,22:59:52,residential,1,40,clear,1
18.54778,73.830356,2023-05-20,15:47:20,service,1,30,cloudy,1
18.64877,73.926063,2021-07-31,22:30:09,highway,6,80,fog,3
18.574681,73.863875,2021-03-07,14:32:12,service,1,30,clear,1
18.574132,73.790262,2022-04-08,21:28:07,highway,6,80,cloudy,2
18.529028,73.757892,2024-07-28,14:24:13,residential,1,50,rain,2
18.545109,73.858605,2024-12-20,06:21:16,highway,6,80,fog,2
18.49555,73.942806,2021-07-09,22:48:38,arterial,4,60,fog,3
18.631891,73.894429,2021-12-05,15:56:30,residential,1,30,clear,3
18.556677,73.923994,2022-11-14,16:49:51,service,1,40,fog,2
18.47613,73.908102,2023-12-23,19:38:21,highway,6,100,fog,3
18.474964,73.908842,2022-03-08,10:39:54,residential,2,50,fog,1
18.505154,73.925418,2022-04-24,17:27:45,highway,4,80,clear,2
18.638808,73.779759,2022-08-21,14:17:26,arterial,2,60,fog,3
18.542535,73.946197,2022-08-27,11:14:57,highway,6,100,cloudy,1
18.546681,73.92271,2024-07-02,00:46:01,residential,1,30,fog,3
18.567746,73.825066,2023-09-08,18:32:05,arterial,2,80,cloudy,3
18.507157,73.790645,2024-07-02,19:02:15,service,2,40,cloudy,2
18.60236,73.827308,2024-09-24,00:01:39,highway,6,80,rain,2
18.552255,73.848465,2023-07-25,08:30:33,collector,2,50,fog,1
18.565456,73.923115,2021-03-22,22:23:05,residential,1,30,cloudy,1
18.646148,73.831517,2023-09-04,00:34:58,arterial,2,60,fog,1
18.615504,73.902906,2023-03-14,03:30:56,residential,2,40,cloudy,1
18.564706,73.941209,2024-02-17,01:12:10,residential,1,50,fog,2
18.490095,73.771853,2022-05-24,21:05:01,arterial,2,80,rain,2
18.620792,73.83783,2022-09-04,06:31:34,service,1,30,rain,3
18.619394,73.928618,2023-10-03,05:53:09,collector,1,40,rain,1
18.462492,73.926693,2023-12-26,08:54:38,residential,2,50,clear,1
18.539664,73.852086,2022-02-09,03:23:06,residential,2,30,clear,3
18.575319,73.935277,2021-07-02,07:08:40,highway,6,100,cloudy,1
18.453823,73.845369,2024-01-14,11:35:00,residential,2,40,rain,2
18.587544,73.894541,2022-08-17,12:43:59,residential,1,50,cloudy,1
18.588506,73.776887,2024-07-04,04:15:38,arterial,4,60,rain,2
18.509879,73.821743,2021-08-15,17:08:38,highway,6,80,fog,3
18.610887,73.805752,2024-11-10,11:38:54,residential,2,30,fog,1
18.492141,73.94149,2021-07-26,22:14:23,arterial,2,80,cloudy,3
18.451773,73.949564,2024-02-18,11:57:00,collector,1,30,fog,2
18.585364,73.915694,2021-03-22,22:53:56,arterial,4,80,rain,3
18.508924,73.752863,2024-12-30,04:27:36,collector,1,40,clear,2
18.597574,73.916829,2022-08-15,18:23:09,arterial,4,60,cloudy,3
18.598095,73.77857,2023-05-20,05:55:24,highway,6,80,rain,3
18.600686,73.903785,2024-12-16,05:06:08,arterial,2,60,cloudy,2
18.581708,73.903223,2023-04-04,23:37:57,service,2,30,rain,1
18.619184,73.872721,2021-07-18,15:23:41,service,2,40,fog,1
18.467721,73.847526,2024-09-24,06:33:29,arterial,4,80,fog,3
18.46553,73.831509,2022-05-06,04:17:33,service,2,30,rain,1
18.531421,73.763202,2021-03-26,18:24:41,residential,1,40,rain,1
18.519764,73.7722,2024-01-02,16:12:11,service,1,40,cloudy,1
18.611647,73.939538,2022-07-08,20:01:59,collector,2,40,cloudy,1
18.464463,73.941023,2024-01-24,02:44:43,residential,2,30,clear,1
18.554515,73.809913,2022-03-18,08:37:44,residential,2,50,rain,3
18.465372,73.850125,2023-06-29,19:38:10,residential,1,40,clear,3
18.608903,73.891417,2022-01-18,09:24:51,service,2,30,clear,1
18.460045,73.76458,2023-11-24,08:04:35,highway,6,80,cloudy,3
18.530575,73.809058,2021-08-27,21:09:54,highway,6,100,clear,3
18.496477,73.806201,2022-02-23,08:55:08,collector,2,30,clear,2
18.610697,73.935846,2022-12-05,20:52:00,arterial,2,60,rain,3
18.531021,73.931222,2022-03-16,13:17:24,arterial,2,80,clear,1
18.514299,73.845287,2022-02-01,09:11:59,residential,2,30,rain,1
18.495206,73.878095,2021-11-20,11:06:23,residential,2,40,cloudy,2
18.645796,73.870699,2023-10-14,01:17:04,residential,2,40,clear,2
18.521563,73.879563,2024-02-18,03:56:27,arterial,4,60,rain,3
18.474584,73.927732,2023-03-08,09:05:51,residential,2,40,cloudy,1
18.550617,73.83987,2023-05-25,16:17:21,collector,1,40,cloudy,2
18.567173,73.874957,2023-08-12,14:38:59,residential,2,30,cloudy,1
18.464355,73.886523,2022-06-15,21:10:16,service,1,40,rain,2
18.498386,73.892791,2023-10-03,10:18:41,collector,2,40,clear,1
18.614507,73.910792,2024-11-10,07:09:17,service,1,30,fog,2
18.5605,73.854034,2022-04-12,16:02:46,residential,2,50,cloudy,1
18.478575,73.905069,2021-04-29,21:20:20,highway,6,100,clear,1
18.504282,73.849339,2023-10-24,14:28:10,collector,2,40,fog,2
18.506855,73.776766,2024-04-09,01:13:43,collector,1,50,clear,2
18.575912,73.760866,2021-10-06,22:11:27,residential,1,30,cloudy,1
18.599729,73.813517,2023-12-31,05:08:09,arterial,4,80,fog,2
18.450027,73.852226,2022-02-16,18:41:22,arterial,2,60,rain,1
18.45937,73.805234,2023-07-28,08:43:24,arterial,4,60,clear,1
18.591395,73.762538,2021-07-01,06:04:51,highway,6,100,rain,3
18.617868,73.750764,2024-09-11,14:29:07,collector,2,50,cloudy,2
18.499365,73.898181,2023-08-17,01:54:49,arterial,4,60,cloudy,1
18.513254,73.770378,2021-01-22,13:19:54,residential,1,50,clear,3
18.522047,73.804079,2024-08-27,10:17:23,highway,6,80,rain,3
18.618542,73.81267,2022-11-08,23:22:18,collector,1,40,rain,2
18.607786,73.928374,2021-08-19,04:00:56,service,1,30,cloudy,1
18.536763,73.931989,2021-08-25,18:42:46,service,2,30,cloudy,2
18.525464,73.942816,2023-06-29,02:49:00,residential,2,50,rain,2
18.467858,73.887404,2022-09-01,12:52:46,highway,4,80,fog,3
18.548763,73.82753,2024-01-13,18:01:37,service,2,50,cloudy,2
18.576542,73.890771,2024-02-10,16:35:01,collector,1,40,fog,1
18.450873,73.783391,2023-03-09,11:17:18,collector,1,50,cloudy,1
18.592609,73.883277,2021-01-30,13:06:15,service,1,40,fog,3
18.64321,73.902208,2022-10-11,00:00:41,service,2,50,clear,3
18.640155,73.890508,2022-06-23,16:18:11,service,1,30,cloudy,1
18.50961,73.771073,2021-10-26,13:47:01,service,2,30,fog,2
18.606365,73.87883,2023-07-02,21:30:16,arterial,2,80,cloudy,3
18.459637,73.82201,2022-08-30,10:05:39,service,2,30,fog,2
18.64136,73.85008,2022-03-15,18:46:05,highway,4,80,cloudy,2
18.536546,73.84154,2023-07-30,23:57:35,service,2,40,clear,1
18.491777,73.823741,2021-11-22,08:13:33,collector,1,40,clear,3
18.523963,73.760471,2022-07-09,15:33:37,residential,1,30,rain,1
18.603514,73.833301,2021-06-27,01:04:59,collector,1,50,rain,1
18.614436,73.92007,2022-02-05,12:18:21,arterial,2,80,fog,3
18.492399,73.881471,2024-08-18,17:21:42,collector,1,40,clear,2
18.544456,73.926031,2024-07-31,09:00:33,highway,4,80,clear,3
18.493148,73.885563,2021-09-17,11:56:14,highway,6,80,rain,3
18.57155,73.80906,2024-01-06,02:14:37,service,1,30,cloudy,2
18.47732,73.880328,2022-06-04,19:04:21,residential,1,40,clear,3
18.597719,73.813125,2024-04-09,22:34:26,highway,6,100,rain,2
18.578967,73.829026,2021-09-24,01:06:09,highway,6,100,fog,2
18.592641,73.789843,2023-10-31,00:49:12,residential,2,30,rain,1
18.628043,73.807482,2022-10-29,03:40:28,service,2,50,cloudy,2
18.523557,73.761618,2022-07-16,23:55:33,highway,4,80,cloudy,3
18.472302,73.853172,2023-03-15,16:09:26,highway,6,100,clear,2
18.503519,73.917096,2024-04-14,20:08:21,residential,1,40,cloudy,2
18.452939,73.825819,2023-10-23,13:09:05,residential,2,40,clear,1
18.517469,73.753866,2023-11-24,16:41:52,collector,2,40,fog,1
18.474874,73.832729,2022-03-11,14:58:55,collector,2,40,rain,2
18.548573,73.830858,2024-10-10,19:22:18,collector,2,50,cloudy,1
18.556188,73.869026,2021-11-03,11:43:07,arterial,2,80,clear,2
18.451985,73.842819,2024-01-22,17:48:32,residential,1,30,fog,2
18.6427,73.853806,2022-05-01,01:36:49,collector,1,30,fog,1
18.585508,73.812373,2024-05-22,11:21:07,collector,1,40,fog,2
18.604798,73.904584,2023-02-24,22:00:07,highway,6,100,clear,3
18.554259,73.945203,2022-07-05,15:43:27,highway,4,100,clear,2
18.47511,73.75339,2024-02-19,16:05:00,highway,6,80,cloudy,3
18.604032,73.911431,2023-06-23,11:23:21,collector,2,40,rain,1
18.474041,73.803117,2024-05-04,03:03:51,collector,2,50,rain,2
18.45351,73.808662,2021-06-13,11:08:38,arterial,4,80,rain,1
18.604628,73.853592,2024-01-11,11:52:40,service,1,30,cloudy,1
18.519619,73.824348,2024-10-12,06:01:39,residential,1,40,cloudy,1
18.450271,73.80996,2023-11-18,09:46:10,collector,2,40,cloudy,2
18.579292,73.944839,2023-09-16,16:59:29,service,2,50,cloudy,3
18.619412,73.754719,2024-07-03,17:55:52,residential,1,40,rain,2
18.629712,73.90664,2021-07-20,23:49:45,collector,1,40,clear,1
18.606075,73.841599,2024-03-05,15:23:58,residential,1,50,fog,2
18.529601,73.810583,2021-06-21,09:37:49,highway,6,80,fog,3
18.463139,73.795647,2021-07-02,21:44:52,arterial,4,80,fog,2
18.499321,73.846815,2021-02-13,11:05:14,residential,2,30,rain,3
18.599489,73.844762,2022-04-20,01:20:13,arterial,2,80,rain,1
18.461569,73.941558,2023-05-01,13:40:12,arterial,2,80,clear,2
18.638545,73.907038,2022-04-27,02:31:22,collector,2,40,cloudy,1
18.648266,73.858896,2024-01-24,12:47:39,collector,1,50,rain,2
18.642554,73.765121,2024-03-29,05:26:35,service,1,50,cloudy,1
18.523136,73.795076,2024-05-27,11:08:18,collector,2,30,cloudy,3
18.489167,73.778161,2022-06-11,14:45:25,collector,2,50,clear,1
18.574483,73.906264,2021-05-18,12:38:00,residential,2,50,clear,2
18.56566,73.779393,2023-09-28,06:51:39,collector,1,50,clear,2
18.612225,73.877191,2024-03-22,21:56:26,highway,6,80,rain,1
18.527633,73.884826,2024-12-25,07:23:15,collector,1,40,rain,2
18.501981,73.819038,2022-01-17,00:57:02,collector,1,50,cloudy,2
18.633497,73.808101,2022-09-17,04:06:36,collector,2,30,clear,1
18.543998,73.928028,2021-10-08,09:49:34,service,2,40,clear,1
18.591544,73.762441,2021-06-28,02:15:40,highway,6,80,rain,2
18.479461,73.751568,2024-04-08,12:28:30,highway,6,100,rain,3
18.576184,73.839535,2021-04-02,12:27:47,collector,1,30,fog,2
18.476855,73.941587,2022-04-08,23:09:09,service,2,30,clear,1
18.555932,73.798379,2022-05-19,15:42:55,arterial,2,60,cloudy,1
18.550121,73.885924,2024-03-14,09:34:41,collector,2,50,rain,2
18.465248,73.804941,2022-08-22,03:39:18,highway,4,100,fog,3
18.611393,73.841933,2022-09-25,08:54:38,highway,4,100,cloudy,3
18.559315,73.836563,2024-11-20,10:30:48,highway,4,80,fog,3
18.45878,73.78315,2023-10-10,03:34:42,residential,2,40,fog,1
18.539108,73.791837,2023-09-15,16:18:16,collector,1,40,rain,2
18.459996,73.91873,2021-09-19,06:30:55,residential,2,30,cloudy,1
18.646239,73.908629,2022-12-23,19:29:02,collector,1,30,fog,1
18.620757,73.798395,2024-12-02,23:35:39,service,2,50,fog,1
18.642125,73.789385,2022-06-30,21:48:34,residential,1,30,fog,2
18.640286,73.948964,2023-05-25,17:12:10,highway,4,100,fog,3
18.592345,73.946229,2024-07-14,03:12:49,residential,2,30,fog,2
18.563908,73.801908,2024-05-30,22:50:08,arterial,4,80,fog,2
18.537399,73.868712,2023-10-26,19:28:37,arterial,2,80,fog,3
18.464616,73.874469,2022-05-26,05:46:25,highway,4,100,rain,1
18.646236,73.788022,2021-01-15,21:06:59,residential,2,40,cloudy,2
18.608519,73.93158,2024-05-08,00:51:59,highway,6,80,clear,2
18.63874,73.942027,2024-06-16,14:40:52,service,2,30,fog,2
18.554292,73.945462,2024-06-15,04:41:47,highway,6,100,clear,3
18.601462,73.782334,2022-11-22,15:03:23,highway,4,100,rain,3
18.54538,73.893666,2024-01-07,16:48:34,arterial,2,80,rain,3
18.499468,73.878123,2021-12-10,12:58:59,residential,2,30,cloudy,1
18.58332,73.78254,2024-11-06,02:29:13,collector,1,30,rain,3
18.563017,73.904325,2023-09-19,18:37:23,service,2,50,clear,2
18.549779,73.752421,2021-09-22,19:50:48,collector,1,30,rain,2
18.451808,73.821406,2024-03-04,19:54:20,highway,6,80,rain,3
18.635239,73.795735,2024-02-07,07:19:09,arterial,2,80,rain,3
18.576873,73.794415,2024-10-03,20:25:35,service,2,50,clear,2
18.514334,73.919608,2023-10-07,18:52:36,highway,6,100,fog,2
18.595772,73.76908,2023-11-23,14:42:18,collector,2,40,cloudy,2
18.53574,73.755834,2021-03-09,12:28:49,residential,2,40,clear,2
18.546178,73.882487,2022-05-07,06:21:18,highway,4,100,cloudy,1
18.473701,73.807777,2023-06-08,06:58:49,highway,6,80,rain,3
18.529567,73.933906,2021-11-02,20:05:59,residential,2,30,fog,2
18.648651,73.758982,2021-05-31,06:12:37,highway,6,80,cloudy,3
18.602202,73.824345,2023-08-31,22:02:54,arterial,2,60,fog,2
18.528492,73.900853,2022-06-14,10:01:05,highway,4,80,fog,3
18.633685,73.940186,2023-08-21,11:06:55,service,2,50,clear,1
18.565425,73.821424,2021-04-05,06:34:23,highway,6,80,cloudy,3
18.60751,73.8002,2021-04-07,07:36:38,service,2,50,clear,2
18.562815,73.821716,2021-04-13,04:50:19,highway,4,100,clear,3
18.581326,73.79808,2022-09-16,23:49:48,highway,4,80,cloudy,3
18.488319,73.933648,2022-12-23,02:58:09,service,2,50,clear,3
18.470361,73.851192,2024-05-01,05:42:50,highway,6,80,cloudy,1
18.494171,73.757786,2021-01-20,02:09:05,collector,1,50,clear,1
18.457204,73.785044,2023-03-02,13:05:34,arterial,4,80,fog,3
18.623354,73.806496,2022-11-22,16:47:45,residential,1,30,rain,1
18.640092,73.866324,2022-04-30,03:46:57,collector,2,40,cloudy,2
18.537323,73.866018,2023-04-21,15:17:58,residential,2,40,rain,2
18.55334,73.901755,2022-03-29,03:39:01,arterial,2,60,clear,1
18.506499,73.82061,2024-06-26,13:23:06,collector,2,40,clear,1
18.628819,73.939291,2021-11-08,06:24:21,residential,2,30,clear,2
18.628512,73.83389,2023-12-16,07:20:04,service,2,50,fog,1
18.606073,73.845267,2022-05-26,11:48:22,residential,2,30,clear,1
18.549508,73.790936,2024-11-30,02:21:21,highway,4,100,rain,3
18.568226,73.787227,2022-01-07,07:16:32,service,2,30,fog,1
18.516313,73.921006,2024-07-07,06:39:20,highway,4,80,fog,2
18.491415,73.764232,2023-05-12,16:24:07,highway,6,100,rain,2
18.463802,73.938157,2023-06-29,19:58:16,arterial,2,60,clear,1
18.551384,73.831882,2021-09-28,12:39:22,residential,1,40,fog,2
18.612176,73.917165,2022-01-18,02:12:44,residential,1,30,rain,2
18.516438,73.888724,2024-11-15,15:27:13,highway,4,100,clear,3
18.604225,73.88093,2024-10-06,19:37:16,highway,4,100,fog,3
18.480319,73.925177,2022-07-29,05:12:08,arterial,4,60,rain,1
18.557819,73.806494,2024-10-03,06:18:11,residential,1,50,rain,1
18.535046,73.757514,2022-08-05,09:14:56,arterial,2,60,cloudy,3
18.475573,73.903109,2023-07-02,09:05:44,residential,1,40,fog,1
18.450002,73.833313,2023-09-05,19:56:15,arterial,4,60,rain,3
18.554502,73.760927,2024-05-03,22:26:23,service,1,50,clear,1
18.644616,73.795225,2024-10-02,19:04:47,collector,2,50,fog,1
18.51084,73.810789,2022-05-15,22:26:09,arterial,4,80,cloudy,2
18.496083,73.750295,2022-09-15,20:21:10,collector,1,30,clear,3
18.595869,73.943369,2022-12-04,06:45:59,residential,1,40,cloudy,1
18.494859,73.882609,2022-08-09,18:40:18,collector,2,40,rain,2
18.598379,73.919685,2021-07-28,16:11:49,highway,6,100,fog,2
18.534526,73.810586,2021-03-05,21:55:09,service,2,40,fog,1
18.515059,73.892524,2022-09-28,06:51:52,arterial,4,80,cloudy,2
18.613356,73.786323,2021-10-06,22:41:44,service,2,50,rain,1
18.524188,73.930388,2024-11-01,09:27:20,highway,4,100,fog,3
18.611339,73.946972,2021-06-02,20:57:27,highway,6,80,clear,3
18.60085,73.828639,2022-06-03,11:23:39,residential,2,40,fog,2
18.568128,73.882203,2024-04-08,19:07:02,arterial,2,80,rain,1
18.465691,73.858899,2022-04-11,05:12:20,arterial,4,80,fog,3
18.591864,73.783464,2024-03-23,05:03:29,highway,4,100,cloudy,2
18.606126,73.866755,2024-01-29,15:54:59,residential,1,50,cloudy,2
18.640444,73.758484,2023-05-09,10:59:23,service,2,30,cloudy,1
18.503065,73.870311,2021-10-19,19:25:37,service,1,40,cloudy,1
18.509312,73.892885,2023-05-18,12:24:23,highway,4,80,fog,2
18.601801,73.770503,2024-02-21,03:21:59,highway,6,100,cloudy,2
18.552771,73.851778,2022-10-24,07:58:03,service,2,50,fog,1
18.523856,73.936585,2024-05-05,00:15:41,highway,4,100,rain,3
18.615501,73.889442,2024-05-26,10:18:50,collector,2,30,cloudy,3
18.592865,73.842343,2021-04-09,23:15:10,collector,1,40,cloudy,1
18.634199,73.888919,2023-06-04,17:03:30,service,1,30,fog,1
18.595796,73.922338,2023-05-09,21:51:31,residential,2,30,clear,1
18.504814,73.911414,2021-04-18,22:48:48,service,1,30,fog,1
18.489048,73.819068,2023-03-26,14:53:19,highway,4,100,cloudy,3
18.517122,73.945705,2021-09-24,22:07:37,arterial,4,60,cloudy,3
